Session_ID,Account_ID,Customer_ID,Date,Device_Type,Feature_Used,Time_Spent,Transactions_Completed
SES0113398,ACC205403290,205403290,5/13/2024,Web,Balance Inquiry,0:11:51,0
SES0115860,ACC205400958,205400958,5/13/2024,Android,Balance Inquiry,0:10:22,0
SES0105830,ACC205400880,205400880,5/13/2024,Web,Bill Payment,0:04:02,4
SES0130999,ACC205403075,205403075,5/13/2024,Android,Balance Inquiry,0:05:02,0
SES0144946,ACC205401784,205401784,5/13/2024,Web,Fund Transfer,0:12:36,4
SES0134925,ACC205402690,205402690,5/13/2024,iOS,Fund Transfer,0:07:44,1
SES0137069,ACC205402659,205402659,5/13/2024,Android,Balance Inquiry,0:02:39,0
SES0104481,ACC205403233,205403233,5/13/2024,Android,Balance Inquiry,0:12:57,0
SES0111323,ACC205403313,205403313,5/13/2024,Android,Fund Transfer,0:01:56,2
SES0121180,ACC205402560,205402560,5/13/2024,Web,Balance Inquiry,0:09:52,0
SES0146593,ACC205401834,205401834,5/13/2024,Android,Balance Inquiry,0:08:46,0
SES0139567,ACC205402165,205402165,5/13/2024,iOS,Balance Inquiry,0:14:42,0
SES0135716,ACC205401504,205401504,5/13/2024,Android,Balance Inquiry,0:10:10,0
SES0146825,ACC205403660,205403660,5/13/2024,Android,Balance Inquiry,0:07:34,0
SES0115472,ACC205403576,205403576,5/13/2024,Android,Bill Payment,0:05:27,1
SES0124616,ACC205401394,205401394,5/13/2024,Android,Bill Payment,0:05:36,1
SES0138053,ACC205404335,205404335,5/13/2024,iOS,Balance Inquiry,0:10:33,0
SES0129388,ACC205402987,205402987,5/13/2024,Android,Bill Payment,0:05:47,1
SES0135890,ACC205401489,205401489,5/13/2024,iOS,Balance Inquiry,0:04:20,0
SES0107787,ACC205404190,205404190,5/13/2024,Android,Balance Inquiry,0:14:03,0
SES0116317,ACC205403876,205403876,5/13/2024,Android,Balance Inquiry,0:08:57,0
SES0132757,ACC205401322,205401322,5/13/2024,Android,Balance Inquiry,0:06:16,0
SES0123864,ACC205401249,205401249,5/13/2024,Android,Bill Payment,0:02:15,1
SES0119675,ACC205403590,205403590,5/13/2024,Android,Fund Transfer,0:13:28,1
SES0133753,ACC205402965,205402965,5/13/2024,iOS,Balance Inquiry,0:02:36,0
SES0146485,ACC205402184,205402184,5/14/2024,Android,Bill Payment,0:04:18,1
SES0126176,ACC205403701,205403701,5/14/2024,Web,Balance Inquiry,0:04:17,0
SES0126170,ACC205402335,205402335,5/14/2024,Web,Fund Transfer,0:14:57,2
SES0141802,ACC205403750,205403750,5/14/2024,Android,Balance Inquiry,0:07:32,0
SES0146254,ACC205400654,205400654,5/14/2024,Android,Fund Transfer,0:13:49,1
SES0130461,ACC205402251,205402251,5/14/2024,Web,Bill Payment,0:13:31,1
SES0112136,ACC205401165,205401165,5/14/2024,Android,Balance Inquiry,0:12:45,0
SES0101800,ACC205400754,205400754,5/14/2024,iOS,Balance Inquiry,0:02:47,0
SES0121870,ACC205403226,205403226,5/14/2024,Web,Fund Transfer,0:11:15,2
SES0149409,ACC205402836,205402836,5/14/2024,Android,Balance Inquiry,0:13:40,0
SES0134024,ACC205401562,205401562,5/14/2024,Android,Bill Payment,0:07:52,1
SES0131418,ACC205401731,205401731,5/14/2024,iOS,Balance Inquiry,0:11:55,0
SES0110954,ACC205400177,205400177,5/14/2024,Android,Fund Transfer,0:12:52,3
SES0111728,ACC205400358,205400358,5/14/2024,Web,Balance Inquiry,0:12:18,0
SES0104713,ACC205402566,205402566,5/14/2024,Android,Balance Inquiry,0:04:24,0
SES0104272,ACC205402201,205402201,5/14/2024,iOS,Bill Payment,0:07:19,3
SES0146173,ACC205402104,205402104,5/14/2024,Android,Bill Payment,0:06:29,1
SES0119454,ACC205403792,205403792,5/14/2024,Web,Balance Inquiry,0:11:38,0
SES0108918,ACC205402617,205402617,5/14/2024,Web,Bill Payment,0:06:27,1
SES0141178,ACC205401449,205401449,5/14/2024,Web,Balance Inquiry,0:00:53,0
SES0117854,ACC205402504,205402504,5/14/2024,Android,Balance Inquiry,0:02:31,0
SES0124628,ACC205400240,205400240,5/14/2024,Android,Balance Inquiry,0:04:44,0
SES0143070,ACC205401930,205401930,5/14/2024,Android,Bill Payment,0:03:28,2
SES0121677,ACC205403964,205403964,5/14/2024,Android,Balance Inquiry,0:02:48,0
SES0137596,ACC205400288,205400288,5/14/2024,Android,Fund Transfer,0:02:33,1
SES0108290,ACC205400443,205400443,5/14/2024,iOS,Balance Inquiry,0:10:38,0
SES0118700,ACC205402326,205402326,5/14/2024,Web,Balance Inquiry,0:06:57,0
SES0119724,ACC205400100,205400100,5/14/2024,Android,Bill Payment,0:04:44,1
SES0115779,ACC205400190,205400190,5/14/2024,Android,Bill Payment,0:14:46,3
SES0123855,ACC205400582,205400582,5/14/2024,Android,Fund Transfer,0:04:26,2
SES0114800,ACC205401550,205401550,5/14/2024,Android,Balance Inquiry,0:04:24,0
SES0109245,ACC205401673,205401673,5/14/2024,Android,Bill Payment,0:10:43,2
SES0128197,ACC205400596,205400596,5/14/2024,Android,Balance Inquiry,0:13:48,0
SES0101750,ACC205404119,205404119,5/14/2024,Android,Bill Payment,0:04:55,1
SES0110523,ACC205402125,205402125,5/14/2024,iOS,Bill Payment,0:11:41,2
SES0122975,ACC205403029,205403029,5/14/2024,iOS,Balance Inquiry,0:03:50,0
SES0109759,ACC205402927,205402927,5/14/2024,Android,Balance Inquiry,0:12:49,0
SES0100697,ACC205403352,205403352,5/14/2024,Android,Balance Inquiry,0:14:50,0
SES0137214,ACC205401220,205401220,5/14/2024,Android,Balance Inquiry,0:04:36,0
SES0144518,ACC205400972,205400972,5/14/2024,iOS,Balance Inquiry,0:09:45,0
SES0117590,ACC205403499,205403499,5/14/2024,Android,Bill Payment,0:08:35,1
SES0120727,ACC205401841,205401841,5/14/2024,Android,Balance Inquiry,0:02:33,0
SES0117836,ACC205400689,205400689,5/14/2024,Android,Balance Inquiry,0:14:47,0
SES0139599,ACC205404267,205404267,5/15/2024,Android,Balance Inquiry,0:04:08,0
SES0111564,ACC205401266,205401266,5/15/2024,Android,Fund Transfer,0:06:37,1
SES0125564,ACC205401459,205401459,5/15/2024,Android,Balance Inquiry,0:14:57,0
SES0125463,ACC205400767,205400767,5/15/2024,Web,Bill Payment,0:01:59,1
SES0145196,ACC205404133,205404133,5/15/2024,Android,Bill Payment,0:13:11,1
SES0120443,ACC205400690,205400690,5/15/2024,Web,Bill Payment,0:03:21,2
SES0138797,ACC205404292,205404292,5/15/2024,Android,Bill Payment,0:14:49,1
SES0103571,ACC205403240,205403240,5/15/2024,Android,Balance Inquiry,0:03:58,0
SES0109094,ACC205403361,205403361,5/15/2024,iOS,Balance Inquiry,0:09:38,0
SES0124509,ACC205403435,205403435,5/15/2024,Android,Balance Inquiry,0:04:53,0
SES0107643,ACC205400259,205400259,5/15/2024,Web,Balance Inquiry,0:00:54,0
SES0132735,ACC205401677,205401677,5/15/2024,Android,Bill Payment,0:07:05,5
SES0145859,ACC205400996,205400996,5/15/2024,Web,Balance Inquiry,0:02:20,0
SES0135796,ACC205403876,205403876,5/15/2024,Android,Balance Inquiry,0:13:29,0
SES0117051,ACC205400967,205400967,5/15/2024,Android,Balance Inquiry,0:01:46,0
SES0133073,ACC205403315,205403315,5/15/2024,iOS,Bill Payment,0:09:25,1
SES0143086,ACC205402535,205402535,5/15/2024,Web,Fund Transfer,0:02:51,2
SES0123873,ACC205402322,205402322,5/15/2024,Android,Balance Inquiry,0:06:37,0
SES0148962,ACC205401502,205401502,5/15/2024,Web,Balance Inquiry,0:03:02,0
SES0118111,ACC205403755,205403755,5/15/2024,Android,Balance Inquiry,0:08:58,0
SES0112318,ACC205403527,205403527,5/15/2024,Android,Balance Inquiry,0:07:27,0
SES0142949,ACC205400313,205400313,5/15/2024,Android,Balance Inquiry,0:12:39,0
SES0102349,ACC205400397,205400397,5/15/2024,iOS,Balance Inquiry,0:09:36,0
SES0139130,ACC205401028,205401028,5/15/2024,Android,Bill Payment,0:05:50,1
SES0123170,ACC205401075,205401075,5/15/2024,Android,Bill Payment,0:06:23,1
SES0123781,ACC205400187,205400187,5/15/2024,Web,Balance Inquiry,0:01:53,0
SES0128932,ACC205401356,205401356,5/15/2024,Web,Balance Inquiry,0:03:32,0
SES0122007,ACC205403601,205403601,5/15/2024,Android,Bill Payment,0:02:13,2
SES0134316,ACC205401224,205401224,5/15/2024,Android,Balance Inquiry,0:13:01,0
SES0112471,ACC205400437,205400437,5/15/2024,Android,Balance Inquiry,0:11:16,0
SES0115359,ACC205401106,205401106,5/15/2024,Android,Balance Inquiry,0:06:02,0
SES0120866,ACC205402225,205402225,5/15/2024,Android,Fund Transfer,0:12:44,1
SES0147720,ACC205401532,205401532,5/15/2024,Android,Bill Payment,0:04:29,2
SES0148104,ACC205402627,205402627,5/15/2024,Web,Bill Payment,0:05:14,1
SES0145654,ACC205403716,205403716,5/15/2024,Web,Balance Inquiry,0:03:24,0
SES0133365,ACC205401488,205401488,5/15/2024,Android,Fund Transfer,0:12:34,1
SES0130582,ACC205402655,205402655,5/15/2024,Web,Balance Inquiry,0:13:39,0
SES0140220,ACC205401586,205401586,5/15/2024,Android,Bill Payment,0:03:57,1
SES0144457,ACC205401843,205401843,5/15/2024,Web,Balance Inquiry,0:01:52,0
SES0130635,ACC205401600,205401600,5/15/2024,Web,Balance Inquiry,0:01:40,0
SES0148162,ACC205401884,205401884,5/15/2024,Web,Balance Inquiry,0:09:21,0
SES0100460,ACC205402713,205402713,5/15/2024,Android,Balance Inquiry,0:06:13,0
SES0102130,ACC205404345,205404345,5/15/2024,Web,Balance Inquiry,0:05:31,0
SES0145696,ACC205403433,205403433,5/15/2024,iOS,Balance Inquiry,0:12:21,0
SES0125192,ACC205401649,205401649,5/15/2024,Android,Bill Payment,0:03:56,1
SES0149891,ACC205402488,205402488,5/15/2024,Android,Balance Inquiry,0:09:10,0
SES0104491,ACC205402915,205402915,5/15/2024,Android,Bill Payment,0:10:01,1
SES0143874,ACC205401115,205401115,5/15/2024,Android,Balance Inquiry,0:09:59,0
SES0104518,ACC205402363,205402363,5/15/2024,Android,Balance Inquiry,0:04:50,0
SES0104520,ACC205400885,205400885,5/15/2024,Android,Balance Inquiry,0:14:37,0
SES0120980,ACC205400673,205400673,5/15/2024,Web,Bill Payment,0:10:51,4
SES0101894,ACC205401331,205401331,5/15/2024,Android,Balance Inquiry,0:14:37,0
SES0133353,ACC205400335,205400335,5/15/2024,Android,Bill Payment,0:10:05,2
SES0103362,ACC205400945,205400945,5/16/2024,Web,Bill Payment,0:01:55,1
SES0131384,ACC205400417,205400417,5/16/2024,Android,Balance Inquiry,0:06:10,0
SES0111915,ACC205402846,205402846,5/16/2024,iOS,Fund Transfer,0:10:24,1
SES0113903,ACC205401022,205401022,5/16/2024,Android,Balance Inquiry,0:02:07,0
SES0121811,ACC205403876,205403876,5/16/2024,Android,Bill Payment,0:12:04,2
SES0111258,ACC205401028,205401028,5/16/2024,Android,Bill Payment,0:06:33,2
SES0139217,ACC205400285,205400285,5/16/2024,Android,Fund Transfer,0:06:58,1
SES0146024,ACC205402124,205402124,5/16/2024,Android,Balance Inquiry,0:08:25,0
SES0139600,ACC205403443,205403443,5/16/2024,Android,Bill Payment,0:10:51,3
SES0112204,ACC205401275,205401275,5/16/2024,Android,Bill Payment,0:13:14,4
SES0138647,ACC205403227,205403227,5/16/2024,Web,Balance Inquiry,0:08:38,0
SES0138764,ACC205402395,205402395,5/16/2024,Android,Balance Inquiry,0:10:57,0
SES0126225,ACC205400836,205400836,5/16/2024,iOS,Balance Inquiry,0:11:09,0
SES0102369,ACC205401881,205401881,5/16/2024,Android,Balance Inquiry,0:08:33,0
SES0132769,ACC205403062,205403062,5/16/2024,iOS,Balance Inquiry,0:00:39,0
SES0118797,ACC205403897,205403897,5/16/2024,Android,Balance Inquiry,0:00:53,0
SES0108231,ACC205401544,205401544,5/16/2024,Android,Balance Inquiry,0:05:01,0
SES0122740,ACC205403059,205403059,5/16/2024,Android,Balance Inquiry,0:07:59,0
SES0144606,ACC205403546,205403546,5/16/2024,Web,Balance Inquiry,0:10:56,0
SES0130333,ACC205401009,205401009,5/16/2024,Android,Balance Inquiry,0:14:15,0
SES0139651,ACC205404302,205404302,5/16/2024,Android,Balance Inquiry,0:07:43,0
SES0111756,ACC205401754,205401754,5/16/2024,Android,Fund Transfer,0:08:23,1
SES0131315,ACC205401861,205401861,5/16/2024,iOS,Bill Payment,0:06:39,2
SES0141331,ACC205404317,205404317,5/16/2024,iOS,Bill Payment,0:01:42,4
SES0120477,ACC205400327,205400327,5/16/2024,Web,Fund Transfer,0:05:57,1
SES0131191,ACC205403776,205403776,5/16/2024,iOS,Bill Payment,0:06:50,1
SES0140956,ACC205400272,205400272,5/16/2024,iOS,Fund Transfer,0:01:22,1
SES0109270,ACC205402838,205402838,5/16/2024,Web,Balance Inquiry,0:01:34,0
SES0116366,ACC205404095,205404095,5/16/2024,Android,Balance Inquiry,0:12:34,0
SES0112161,ACC205400418,205400418,5/16/2024,Web,Fund Transfer,0:06:07,1
SES0143859,ACC205404267,205404267,5/16/2024,Android,Balance Inquiry,0:01:53,0
SES0117445,ACC205402420,205402420,5/16/2024,Android,Bill Payment,0:06:48,1
SES0114049,ACC205404331,205404331,5/16/2024,Android,Balance Inquiry,0:01:52,0
SES0118578,ACC205401805,205401805,5/16/2024,Android,Bill Payment,0:01:14,1
SES0103565,ACC205402695,205402695,5/16/2024,Android,Fund Transfer,0:11:29,2
SES0116687,ACC205401324,205401324,5/16/2024,Web,Fund Transfer,0:14:56,2
SES0102566,ACC205400917,205400917,5/16/2024,Android,Fund Transfer,0:10:09,1
SES0123480,ACC205403979,205403979,5/16/2024,Android,Balance Inquiry,0:04:21,0
SES0146950,ACC205402427,205402427,5/16/2024,Web,Balance Inquiry,0:03:23,0
SES0107480,ACC205401848,205401848,5/16/2024,Android,Fund Transfer,0:05:23,4
SES0102575,ACC205400213,205400213,5/16/2024,iOS,Fund Transfer,0:02:21,2
SES0106030,ACC205403200,205403200,5/16/2024,Web,Fund Transfer,0:10:05,1
SES0147167,ACC205404435,205404435,5/16/2024,Android,Balance Inquiry,0:13:35,0
SES0133438,ACC205402073,205402073,5/16/2024,Android,Balance Inquiry,0:09:58,0
SES0101684,ACC205403345,205403345,5/16/2024,Android,Balance Inquiry,0:02:38,0
SES0127918,ACC205403156,205403156,5/16/2024,Web,Balance Inquiry,0:07:43,0
SES0139890,ACC205400505,205400505,5/16/2024,Android,Balance Inquiry,0:08:32,0
SES0124550,ACC205403928,205403928,5/16/2024,Web,Bill Payment,0:07:13,2
SES0148782,ACC205401008,205401008,5/16/2024,Web,Bill Payment,0:05:07,1
SES0115954,ACC205403073,205403073,5/16/2024,Android,Bill Payment,0:09:47,2
SES0116788,ACC205402823,205402823,5/16/2024,Android,Balance Inquiry,0:04:29,0
SES0118066,ACC205400072,205400072,5/17/2024,Android,Balance Inquiry,0:07:10,0
SES0119253,ACC205401021,205401021,5/17/2024,Android,Bill Payment,0:03:09,1
SES0104816,ACC205402526,205402526,5/17/2024,Android,Bill Payment,0:09:00,1
SES0134496,ACC205403309,205403309,5/17/2024,Web,Bill Payment,0:11:28,2
SES0114805,ACC205401628,205401628,5/17/2024,Android,Fund Transfer,0:07:33,2
SES0105186,ACC205404146,205404146,5/17/2024,Web,Balance Inquiry,0:12:19,0
SES0126541,ACC205403276,205403276,5/17/2024,Android,Fund Transfer,0:06:39,1
SES0112482,ACC205401156,205401156,5/17/2024,Android,Balance Inquiry,0:07:47,0
SES0136341,ACC205400604,205400604,5/17/2024,Android,Balance Inquiry,0:10:01,0
SES0136416,ACC205402518,205402518,5/17/2024,Android,Balance Inquiry,0:07:18,0
SES0138970,ACC205403149,205403149,5/17/2024,Web,Balance Inquiry,0:13:05,0
SES0127166,ACC205400730,205400730,5/17/2024,Web,Balance Inquiry,0:13:05,0
SES0132844,ACC205400770,205400770,5/17/2024,iOS,Balance Inquiry,0:04:09,0
SES0146008,ACC205402104,205402104,5/17/2024,Android,Balance Inquiry,0:10:52,0
SES0104826,ACC205402805,205402805,5/17/2024,Android,Fund Transfer,0:10:12,5
SES0147045,ACC205401167,205401167,5/17/2024,Android,Balance Inquiry,0:01:48,0
SES0101972,ACC205402734,205402734,5/17/2024,iOS,Balance Inquiry,0:12:38,0
SES0103022,ACC205403378,205403378,5/17/2024,Android,Balance Inquiry,0:07:19,0
SES0148924,ACC205401807,205401807,5/17/2024,Android,Balance Inquiry,0:09:52,0
SES0122259,ACC205403625,205403625,5/17/2024,Android,Bill Payment,0:11:13,1
SES0105141,ACC205401790,205401790,5/17/2024,Android,Balance Inquiry,0:13:55,0
SES0127513,ACC205400877,205400877,5/17/2024,Android,Balance Inquiry,0:12:08,0
SES0148987,ACC205403679,205403679,5/17/2024,Android,Fund Transfer,0:05:33,1
SES0114657,ACC205403420,205403420,5/17/2024,Web,Balance Inquiry,0:04:49,0
SES0101890,ACC205403707,205403707,5/17/2024,Android,Bill Payment,0:14:57,2
SES0138834,ACC205402522,205402522,5/17/2024,iOS,Balance Inquiry,0:13:52,0
SES0140203,ACC205404047,205404047,5/17/2024,Android,Fund Transfer,0:03:05,5
SES0114965,ACC205403648,205403648,5/17/2024,Web,Balance Inquiry,0:06:51,0
SES0100437,ACC205400477,205400477,5/17/2024,Web,Bill Payment,0:02:00,1
SES0111643,ACC205402332,205402332,5/17/2024,Android,Balance Inquiry,0:14:13,0
SES0127992,ACC205400281,205400281,5/17/2024,Android,Balance Inquiry,0:04:48,0
SES0125895,ACC205400566,205400566,5/17/2024,Android,Fund Transfer,0:06:27,1
SES0128410,ACC205403150,205403150,5/17/2024,Android,Balance Inquiry,0:04:01,0
SES0133306,ACC205402056,205402056,5/17/2024,Android,Balance Inquiry,0:14:29,0
SES0120361,ACC205402266,205402266,5/17/2024,Android,Balance Inquiry,0:01:11,0
SES0116064,ACC205403256,205403256,5/17/2024,Android,Balance Inquiry,0:05:08,0
SES0147850,ACC205401404,205401404,5/17/2024,Android,Balance Inquiry,0:05:05,0
SES0118778,ACC205401338,205401338,5/17/2024,iOS,Bill Payment,0:14:55,1
SES0144835,ACC205400427,205400427,5/17/2024,Android,Bill Payment,0:01:49,1
SES0107222,ACC205401090,205401090,5/17/2024,Android,Balance Inquiry,0:01:46,0
SES0128374,ACC205401809,205401809,5/17/2024,Web,Balance Inquiry,0:07:19,0
SES0134616,ACC205403064,205403064,5/17/2024,Android,Fund Transfer,0:04:50,1
SES0103742,ACC205401710,205401710,5/17/2024,Android,Balance Inquiry,0:13:15,0
SES0111247,ACC205404345,205404345,5/17/2024,Android,Bill Payment,0:07:54,1
SES0134568,ACC205403147,205403147,5/17/2024,Web,Balance Inquiry,0:07:57,0
SES0139731,ACC205400392,205400392,5/17/2024,Android,Balance Inquiry,0:07:36,0
SES0106888,ACC205400837,205400837,5/17/2024,Web,Balance Inquiry,0:00:43,0
SES0126047,ACC205402875,205402875,5/17/2024,Android,Balance Inquiry,0:11:17,0
SES0125470,ACC205401068,205401068,5/17/2024,Android,Balance Inquiry,0:12:03,0
SES0144279,ACC205400099,205400099,5/17/2024,iOS,Balance Inquiry,0:03:11,0
SES0108148,ACC205401568,205401568,5/17/2024,Web,Balance Inquiry,0:07:51,0
SES0139597,ACC205400121,205400121,5/17/2024,iOS,Balance Inquiry,0:09:42,0
SES0112122,ACC205402386,205402386,5/17/2024,Android,Fund Transfer,0:07:31,1
SES0147554,ACC205402002,205402002,5/17/2024,Android,Balance Inquiry,0:07:11,0
SES0128239,ACC205403401,205403401,5/17/2024,Web,Balance Inquiry,0:13:58,0
SES0134882,ACC205402667,205402667,5/17/2024,Android,Balance Inquiry,0:07:38,0
SES0116585,ACC205403129,205403129,5/18/2024,Android,Balance Inquiry,0:04:19,0
SES0146014,ACC205403626,205403626,5/18/2024,Android,Bill Payment,0:10:46,3
SES0126934,ACC205400136,205400136,5/18/2024,Web,Balance Inquiry,0:01:14,0
SES0123345,ACC205404137,205404137,5/18/2024,iOS,Fund Transfer,0:01:06,2
SES0122804,ACC205404367,205404367,5/18/2024,Android,Bill Payment,0:02:52,2
SES0119114,ACC205402188,205402188,5/18/2024,Android,Balance Inquiry,0:04:43,0
SES0129145,ACC205401279,205401279,5/18/2024,iOS,Bill Payment,0:10:26,4
SES0110196,ACC205401193,205401193,5/18/2024,Android,Bill Payment,0:11:44,1
SES0116804,ACC205402687,205402687,5/18/2024,Web,Balance Inquiry,0:10:39,0
SES0148852,ACC205402047,205402047,5/18/2024,Web,Balance Inquiry,0:09:51,0
SES0112417,ACC205404012,205404012,5/18/2024,Web,Balance Inquiry,0:09:40,0
SES0118694,ACC205400640,205400640,5/18/2024,Android,Balance Inquiry,0:11:30,0
SES0145170,ACC205400695,205400695,5/18/2024,Android,Balance Inquiry,0:02:06,0
SES0104399,ACC205403541,205403541,5/18/2024,Web,Bill Payment,0:13:46,1
SES0149399,ACC205400637,205400637,5/18/2024,Web,Balance Inquiry,0:02:47,0
SES0101424,ACC205400506,205400506,5/18/2024,Web,Balance Inquiry,0:12:28,0
SES0129229,ACC205403251,205403251,5/18/2024,Web,Bill Payment,0:10:06,1
SES0117358,ACC205403092,205403092,5/18/2024,Android,Fund Transfer,0:04:17,2
SES0127804,ACC205404269,205404269,5/18/2024,iOS,Balance Inquiry,0:00:38,0
SES0101910,ACC205402845,205402845,5/18/2024,Android,Bill Payment,0:05:07,1
SES0135323,ACC205400875,205400875,5/18/2024,Android,Bill Payment,0:07:56,1
SES0129514,ACC205403776,205403776,5/18/2024,Web,Fund Transfer,0:04:02,1
SES0112207,ACC205402433,205402433,5/18/2024,Web,Balance Inquiry,0:01:28,0
SES0140747,ACC205400179,205400179,5/18/2024,Android,Balance Inquiry,0:01:16,0
SES0140480,ACC205402813,205402813,5/18/2024,Web,Balance Inquiry,0:13:10,0
SES0121218,ACC205401482,205401482,5/18/2024,Android,Balance Inquiry,0:01:58,0
SES0144258,ACC205402203,205402203,5/18/2024,Android,Bill Payment,0:09:08,2
SES0149259,ACC205403950,205403950,5/18/2024,Android,Fund Transfer,0:09:21,1
SES0125950,ACC205401963,205401963,5/18/2024,iOS,Balance Inquiry,0:09:38,0
SES0141233,ACC205401472,205401472,5/18/2024,Android,Bill Payment,0:07:09,1
SES0135149,ACC205400175,205400175,5/18/2024,Android,Bill Payment,0:13:04,2
SES0118660,ACC205401109,205401109,5/18/2024,Android,Balance Inquiry,0:04:34,0
SES0137731,ACC205401731,205401731,5/18/2024,Android,Bill Payment,0:13:04,3
SES0137132,ACC205403827,205403827,5/18/2024,Android,Fund Transfer,0:02:25,2
SES0131850,ACC205402917,205402917,5/18/2024,Web,Balance Inquiry,0:05:33,0
SES0103943,ACC205403147,205403147,5/18/2024,Android,Fund Transfer,0:09:05,1
SES0136677,ACC205400138,205400138,5/18/2024,Web,Balance Inquiry,0:06:48,0
SES0142854,ACC205404615,205404615,5/18/2024,Android,Balance Inquiry,0:13:03,0
SES0130164,ACC205401617,205401617,5/18/2024,iOS,Balance Inquiry,0:08:40,0
SES0115587,ACC205402132,205402132,5/18/2024,Android,Balance Inquiry,0:04:56,0
SES0109988,ACC205403753,205403753,5/18/2024,Android,Balance Inquiry,0:02:40,0
SES0108341,ACC205402182,205402182,5/18/2024,Web,Balance Inquiry,0:03:52,0
SES0128996,ACC205400727,205400727,5/18/2024,iOS,Bill Payment,0:06:56,1
SES0102506,ACC205402805,205402805,5/18/2024,Android,Bill Payment,0:10:29,1
SES0128897,ACC205402197,205402197,5/18/2024,iOS,Balance Inquiry,0:05:43,0
SES0105641,ACC205403954,205403954,5/19/2024,Web,Balance Inquiry,0:01:16,0
SES0107497,ACC205400433,205400433,5/19/2024,Web,Fund Transfer,0:05:40,3
SES0111211,ACC205401479,205401479,5/19/2024,Android,Balance Inquiry,0:14:55,0
SES0132975,ACC205400542,205400542,5/19/2024,Android,Balance Inquiry,0:05:59,0
SES0146810,ACC205403442,205403442,5/19/2024,iOS,Balance Inquiry,0:09:57,0
SES0118481,ACC205402622,205402622,5/19/2024,iOS,Balance Inquiry,0:06:18,0
SES0149253,ACC205404409,205404409,5/19/2024,Web,Balance Inquiry,0:02:16,0
SES0145187,ACC205401062,205401062,5/19/2024,Android,Balance Inquiry,0:04:20,0
SES0115038,ACC205402071,205402071,5/19/2024,iOS,Balance Inquiry,0:10:39,0
SES0116331,ACC205402346,205402346,5/19/2024,Web,Balance Inquiry,0:08:33,0
SES0106971,ACC205401265,205401265,5/19/2024,Web,Balance Inquiry,0:07:04,0
SES0128520,ACC205403895,205403895,5/19/2024,Android,Balance Inquiry,0:05:19,0
SES0105744,ACC205404836,205404836,5/19/2024,Web,Balance Inquiry,0:04:48,0
SES0127657,ACC205402104,205402104,5/19/2024,Web,Bill Payment,0:02:23,1
SES0105655,ACC205404274,205404274,5/19/2024,Android,Balance Inquiry,0:10:07,0
SES0116221,ACC205400472,205400472,5/19/2024,Android,Bill Payment,0:04:02,1
SES0111908,ACC205404424,205404424,5/19/2024,iOS,Balance Inquiry,0:01:25,0
SES0112233,ACC205404369,205404369,5/19/2024,iOS,Balance Inquiry,0:05:51,0
SES0140309,ACC205403173,205403173,5/19/2024,Web,Balance Inquiry,0:09:24,0
SES0108414,ACC205402248,205402248,5/19/2024,Web,Balance Inquiry,0:03:56,0
SES0133476,ACC205403105,205403105,5/19/2024,iOS,Balance Inquiry,0:09:20,0
SES0133342,ACC205401830,205401830,5/19/2024,Android,Fund Transfer,0:12:13,1
SES0124842,ACC205402088,205402088,5/19/2024,iOS,Balance Inquiry,0:12:26,0
SES0107196,ACC205403430,205403430,5/19/2024,Android,Balance Inquiry,0:07:46,0
SES0149607,ACC205403851,205403851,5/19/2024,Android,Balance Inquiry,0:06:01,0
SES0113322,ACC205404469,205404469,5/19/2024,iOS,Balance Inquiry,0:07:03,0
SES0142979,ACC205403029,205403029,5/19/2024,Web,Balance Inquiry,0:12:30,0
SES0135221,ACC205402256,205402256,5/19/2024,Android,Bill Payment,0:04:45,1
SES0117730,ACC205400710,205400710,5/19/2024,iOS,Balance Inquiry,0:13:08,0
SES0144509,ACC205404500,205404500,5/19/2024,Android,Fund Transfer,0:14:18,1
SES0148208,ACC205401694,205401694,5/19/2024,iOS,Balance Inquiry,0:14:47,0
SES0117816,ACC205401759,205401759,5/19/2024,Android,Fund Transfer,0:04:01,1
SES0114603,ACC205402392,205402392,5/19/2024,Web,Balance Inquiry,0:12:04,0
SES0138296,ACC205401963,205401963,5/19/2024,Web,Bill Payment,0:07:25,1
SES0105762,ACC205401083,205401083,5/19/2024,Android,Bill Payment,0:11:29,1
SES0142045,ACC205401787,205401787,5/19/2024,Web,Bill Payment,0:05:18,3
SES0124385,ACC205400882,205400882,5/19/2024,Android,Bill Payment,0:04:31,1
SES0110049,ACC205403627,205403627,5/19/2024,Web,Balance Inquiry,0:04:45,0
SES0134690,ACC205401058,205401058,5/19/2024,Android,Bill Payment,0:07:06,1
SES0119089,ACC205400273,205400273,5/19/2024,Web,Balance Inquiry,0:13:47,0
SES0120242,ACC205404031,205404031,5/19/2024,Web,Balance Inquiry,0:09:42,0
SES0106018,ACC205400350,205400350,5/19/2024,Android,Bill Payment,0:06:47,2
SES0124657,ACC205400860,205400860,5/19/2024,Web,Bill Payment,0:04:00,2
SES0139168,ACC205400112,205400112,5/19/2024,Android,Balance Inquiry,0:06:05,0
SES0108137,ACC205400058,205400058,5/19/2024,iOS,Balance Inquiry,0:05:37,0
SES0109183,ACC205401639,205401639,5/19/2024,iOS,Balance Inquiry,0:04:13,0
SES0138149,ACC205403541,205403541,5/19/2024,Web,Balance Inquiry,0:11:31,0
