Account_ID,Customer_ID,Account_Type,Account_Status,Open_Date,Close_Date
ACC205403824,205403824,Savings,Dormant,2/10/2019,
ACC205403825,205403825,Current,Dormant,12/13/2018,
ACC205403826,205403826,Current,Dormant,1/13/2021,
ACC205403827,205403827,Savings,Dormant,8/26/2021,
ACC205403828,205403828,Current,Dormant,1/19/2019,
ACC205403829,205403829,Current,Dormant,3/5/2021,
ACC205403830,205403830,Savings,Dormant,9/25/2020,
ACC205403831,205403831,Current,Dormant,7/13/2021,
ACC205403832,205403832,Current,Dormant,1/6/2019,
ACC205403833,205403833,Savings,Dormant,2/19/2018,
ACC205403834,205403834,Current,Dormant,12/6/2021,
ACC205403835,205403835,Savings,Dormant,12/31/2018,
ACC205403836,205403836,Current,Dormant,6/5/2020,
ACC205403837,205403837,Savings,Dormant,10/11/2019,
ACC205403838,205403838,Current,Dormant,10/13/2019,
ACC205403839,205403839,Current,Dormant,11/16/2020,
ACC205403840,205403840,Savings,Dormant,4/13/2021,
ACC205403841,205403841,Current,Dormant,6/1/2020,
ACC205403842,205403842,Savings,Dormant,9/30/2020,
ACC205403843,205403843,Current,Dormant,8/19/2018,
ACC205403844,205403844,Savings,Dormant,12/4/2018,
ACC205403845,205403845,Savings,Dormant,7/23/2019,
ACC205403846,205403846,Current,Dormant,5/27/2019,
ACC205403847,205403847,Savings,Dormant,8/5/2019,
ACC205403848,205403848,Savings,Dormant,1/9/2021,
ACC205403849,205403849,Savings,Dormant,2/12/2021,
ACC205403850,205403850,Current,Dormant,11/29/2020,
ACC205403851,205403851,Current,Dormant,12/12/2019,
ACC205403852,205403852,Current,Dormant,9/2/2018,
ACC205403853,205403853,Current,Dormant,3/11/2021,
ACC205403854,205403854,Savings,Dormant,6/14/2018,
ACC205403855,205403855,Savings,Dormant,9/25/2020,
ACC205403856,205403856,Current,Dormant,2/25/2018,
ACC205403857,205403857,Current,Dormant,6/27/2019,
ACC205403858,205403858,Savings,Dormant,5/16/2019,
ACC205403859,205403859,Current,Dormant,1/21/2018,
ACC205403860,205403860,Savings,Dormant,4/4/2018,
ACC205403861,205403861,Savings,Dormant,9/3/2020,
ACC205403862,205403862,Savings,Dormant,5/4/2021,
ACC205403863,205403863,Savings,Dormant,3/30/2020,
ACC205403864,205403864,Current,Dormant,1/19/2018,
ACC205403865,205403865,Savings,Dormant,11/4/2021,
ACC205403866,205403866,Current,Dormant,3/11/2021,
ACC205403867,205403867,Current,Dormant,1/11/2018,
ACC205403868,205403868,Current,Dormant,4/4/2018,
ACC205403869,205403869,Savings,Dormant,11/4/2019,
ACC205403870,205403870,Savings,Dormant,9/4/2021,
ACC205403871,205403871,Savings,Dormant,4/16/2020,
ACC205403872,205403872,Current,Dormant,1/14/2021,
ACC205403873,205403873,Savings,Dormant,9/27/2018,
ACC205403874,205403874,Current,Dormant,11/1/2021,
ACC205403875,205403875,Current,Dormant,1/11/2018,
ACC205403876,205403876,Savings,Dormant,10/23/2020,
ACC205403877,205403877,Savings,Dormant,1/26/2021,
ACC205403878,205403878,Savings,Dormant,6/14/2021,
ACC205403879,205403879,Current,Dormant,9/26/2020,
ACC205403880,205403880,Current,Dormant,7/24/2020,
ACC205403881,205403881,Current,Dormant,6/7/2021,
ACC205403882,205403882,Savings,Dormant,10/16/2021,
ACC205403883,205403883,Savings,Dormant,5/27/2018,
ACC205403884,205403884,Savings,Dormant,12/29/2018,
ACC205403885,205403885,Current,Dormant,6/16/2020,
ACC205403886,205403886,Savings,Dormant,3/21/2021,
ACC205403887,205403887,Current,Dormant,11/13/2019,
ACC205403888,205403888,Savings,Dormant,4/30/2019,
ACC205403889,205403889,Current,Dormant,9/10/2020,
ACC205403890,205403890,Savings,Dormant,5/3/2020,
ACC205403891,205403891,Current,Dormant,5/10/2021,
ACC205403892,205403892,Savings,Dormant,3/23/2019,
ACC205403893,205403893,Savings,Dormant,8/24/2020,
ACC205403894,205403894,Current,Dormant,11/25/2020,
ACC205403895,205403895,Savings,Dormant,9/16/2020,
ACC205403896,205403896,Savings,Dormant,1/3/2020,
ACC205403897,205403897,Savings,Dormant,8/19/2019,
ACC205403898,205403898,Current,Dormant,1/1/2018,
ACC205403899,205403899,Current,Dormant,9/12/2021,
ACC205403900,205403900,Current,Dormant,8/22/2018,
ACC205403901,205403901,Current,Dormant,7/1/2018,
ACC205403902,205403902,Savings,Dormant,1/5/2019,
ACC205403903,205403903,Current,Dormant,8/21/2018,
ACC205403904,205403904,Current,Dormant,3/20/2019,
ACC205403905,205403905,Savings,Dormant,7/16/2018,
ACC205403906,205403906,Current,Dormant,4/21/2020,
ACC205403907,205403907,Current,Dormant,6/30/2018,
ACC205403908,205403908,Current,Dormant,7/26/2021,
ACC205403909,205403909,Current,Dormant,8/14/2020,
ACC205403910,205403910,Current,Dormant,7/3/2020,
ACC205403911,205403911,Current,Dormant,9/1/2019,
ACC205403912,205403912,Savings,Dormant,11/15/2020,
ACC205403913,205403913,Savings,Dormant,4/9/2020,
ACC205403914,205403914,Current,Dormant,4/19/2018,
ACC205403915,205403915,Savings,Dormant,3/8/2019,
ACC205403916,205403916,Current,Dormant,2/6/2020,
ACC205403917,205403917,Current,Dormant,6/20/2021,
ACC205403918,205403918,Savings,Dormant,4/22/2019,
ACC205403919,205403919,Savings,Dormant,8/18/2021,
ACC205403920,205403920,Savings,Dormant,4/21/2020,
ACC205403921,205403921,Current,Dormant,8/30/2019,
ACC205403922,205403922,Current,Dormant,4/20/2019,
ACC205403923,205403923,Current,Dormant,11/11/2021,
ACC205403924,205403924,Current,Dormant,6/6/2019,
ACC205403925,205403925,Current,Dormant,10/14/2019,
ACC205403926,205403926,Current,Dormant,11/30/2019,
ACC205403927,205403927,Savings,Dormant,3/7/2019,
ACC205403928,205403928,Current,Dormant,10/10/2021,
ACC205403929,205403929,Current,Dormant,3/14/2018,
ACC205403930,205403930,Savings,Dormant,8/7/2019,
ACC205403931,205403931,Savings,Dormant,3/24/2019,
ACC205403932,205403932,Current,Dormant,9/14/2019,
ACC205403933,205403933,Savings,Dormant,5/19/2019,
ACC205403934,205403934,Savings,Dormant,8/23/2019,
ACC205403935,205403935,Current,Dormant,3/7/2018,
ACC205403936,205403936,Savings,Dormant,12/2/2020,
ACC205403937,205403937,Savings,Dormant,2/3/2020,
ACC205403938,205403938,Current,Dormant,1/19/2018,
ACC205403939,205403939,Savings,Dormant,10/23/2021,
ACC205403940,205403940,Savings,Dormant,5/26/2020,
ACC205403941,205403941,Savings,Dormant,9/24/2019,
ACC205403942,205403942,Savings,Dormant,12/22/2018,
ACC205403943,205403943,Savings,Dormant,11/2/2020,
ACC205403944,205403944,Current,Dormant,11/3/2020,
ACC205403945,205403945,Current,Dormant,11/8/2019,
ACC205403946,205403946,Savings,Dormant,6/1/2019,
ACC205403947,205403947,Savings,Dormant,9/23/2019,
ACC205403948,205403948,Savings,Dormant,10/1/2021,
ACC205403949,205403949,Savings,Dormant,6/1/2020,
ACC205403950,205403950,Current,Dormant,1/31/2020,
ACC205403951,205403951,Savings,Dormant,6/23/2018,
ACC205403952,205403952,Savings,Dormant,5/20/2019,
ACC205403953,205403953,Savings,Dormant,6/15/2019,
ACC205403954,205403954,Savings,Dormant,5/27/2020,
ACC205403955,205403955,Current,Dormant,12/19/2018,
ACC205403956,205403956,Current,Dormant,11/26/2018,
ACC205403957,205403957,Current,Dormant,11/27/2018,
ACC205403958,205403958,Savings,Dormant,4/14/2019,
ACC205403959,205403959,Current,Dormant,1/22/2018,
ACC205403960,205403960,Current,Dormant,10/13/2021,
ACC205403961,205403961,Current,Dormant,7/25/2020,
ACC205403962,205403962,Savings,Dormant,9/5/2021,
ACC205403963,205403963,Current,Dormant,6/17/2021,
ACC205403964,205403964,Savings,Dormant,12/11/2019,
ACC205403965,205403965,Savings,Dormant,1/25/2020,
ACC205403966,205403966,Current,Dormant,2/14/2021,
ACC205403967,205403967,Savings,Dormant,7/12/2018,
ACC205403968,205403968,Savings,Dormant,11/21/2020,
ACC205403969,205403969,Current,Dormant,1/16/2021,
ACC205403970,205403970,Current,Dormant,5/7/2020,
ACC205403971,205403971,Current,Dormant,9/28/2020,
ACC205403972,205403972,Current,Dormant,11/1/2021,
ACC205403973,205403973,Current,Dormant,7/6/2020,
ACC205403974,205403974,Current,Dormant,9/4/2020,
ACC205403975,205403975,Current,Dormant,4/29/2020,
ACC205403976,205403976,Savings,Dormant,10/29/2018,
ACC205403977,205403977,Savings,Dormant,10/21/2019,
ACC205403978,205403978,Savings,Dormant,7/10/2019,
ACC205403979,205403979,Savings,Dormant,5/15/2020,
ACC205403980,205403980,Savings,Dormant,11/3/2019,
ACC205403981,205403981,Savings,Dormant,5/7/2021,
ACC205403982,205403982,Savings,Dormant,8/11/2021,
ACC205403983,205403983,Current,Dormant,2/22/2020,
ACC205403984,205403984,Savings,Dormant,12/21/2021,
ACC205403985,205403985,Savings,Dormant,4/15/2018,
ACC205403986,205403986,Savings,Dormant,5/14/2018,
ACC205403987,205403987,Savings,Dormant,11/20/2020,
ACC205403988,205403988,Current,Dormant,9/29/2021,
ACC205403989,205403989,Current,Dormant,6/22/2021,
ACC205403990,205403990,Current,Dormant,7/8/2020,
ACC205403991,205403991,Savings,Dormant,10/16/2018,
ACC205403992,205403992,Current,Dormant,7/29/2021,
ACC205403993,205403993,Savings,Dormant,7/31/2018,
ACC205403994,205403994,Current,Dormant,6/19/2021,
ACC205403995,205403995,Current,Dormant,12/30/2020,
ACC205403996,205403996,Savings,Dormant,5/1/2021,
ACC205403997,205403997,Savings,Dormant,1/11/2021,
ACC205403998,205403998,Current,Dormant,12/28/2020,
ACC205403999,205403999,Current,Dormant,4/3/2020,
ACC205404000,205404000,Current,Dormant,6/23/2020,
ACC205404001,205404001,Current,Dormant,9/18/2021,
ACC205404002,205404002,Savings,Dormant,12/24/2019,
ACC205404003,205404003,Current,Dormant,5/2/2020,
ACC205404004,205404004,Current,Dormant,11/9/2019,
ACC205404005,205404005,Current,Dormant,10/9/2020,
ACC205404006,205404006,Savings,Dormant,1/18/2021,
ACC205404007,205404007,Current,Dormant,7/31/2020,
ACC205404008,205404008,Savings,Dormant,3/24/2021,
ACC205404009,205404009,Current,Dormant,1/5/2018,
ACC205404010,205404010,Savings,Dormant,12/20/2021,
ACC205404011,205404011,Savings,Dormant,8/20/2018,
ACC205404012,205404012,Current,Dormant,11/16/2020,
ACC205404013,205404013,Current,Dormant,10/30/2021,
ACC205404014,205404014,Savings,Dormant,12/9/2019,
ACC205404015,205404015,Savings,Dormant,1/26/2021,
ACC205404016,205404016,Current,Dormant,12/7/2020,
ACC205404017,205404017,Current,Dormant,6/17/2019,
ACC205404018,205404018,Current,Dormant,12/24/2019,
ACC205404019,205404019,Savings,Dormant,5/3/2018,
ACC205404020,205404020,Current,Dormant,12/28/2019,
ACC205404021,205404021,Current,Dormant,1/11/2020,
ACC205404022,205404022,Savings,Dormant,5/16/2019,
ACC205404023,205404023,Current,Dormant,1/15/2020,
ACC205404024,205404024,Current,Dormant,4/4/2018,
ACC205404025,205404025,Current,Dormant,6/6/2021,
ACC205404026,205404026,Current,Dormant,1/3/2020,
ACC205404027,205404027,Current,Dormant,2/9/2018,
ACC205404028,205404028,Savings,Dormant,1/22/2019,
ACC205404029,205404029,Savings,Dormant,4/12/2018,
ACC205404030,205404030,Current,Dormant,2/23/2019,
ACC205404031,205404031,Current,Dormant,2/28/2019,
ACC205404032,205404032,Savings,Dormant,3/17/2018,
ACC205404033,205404033,Savings,Dormant,5/15/2018,
ACC205404034,205404034,Savings,Dormant,5/20/2018,
ACC205404035,205404035,Savings,Dormant,8/9/2018,
ACC205404036,205404036,Savings,Dormant,7/11/2018,
ACC205404037,205404037,Current,Dormant,6/17/2018,
ACC205404038,205404038,Savings,Dormant,7/21/2019,
ACC205404039,205404039,Current,Dormant,2/15/2021,
ACC205404040,205404040,Current,Dormant,1/18/2018,
ACC205404041,205404041,Current,Dormant,4/5/2019,
ACC205404042,205404042,Savings,Dormant,3/19/2021,
ACC205404043,205404043,Savings,Dormant,9/17/2021,
ACC205404044,205404044,Savings,Dormant,1/26/2020,
ACC205404045,205404045,Current,Dormant,2/26/2019,
ACC205404046,205404046,Savings,Dormant,7/11/2020,
ACC205404047,205404047,Savings,Dormant,4/28/2020,
ACC205404048,205404048,Savings,Dormant,11/18/2018,
ACC205404049,205404049,Savings,Dormant,6/8/2020,
ACC205404050,205404050,Savings,Dormant,4/7/2020,
ACC205404051,205404051,Current,Dormant,8/20/2019,
ACC205404052,205404052,Savings,Dormant,3/30/2018,
ACC205404053,205404053,Savings,Dormant,12/15/2021,
ACC205404054,205404054,Savings,Dormant,12/14/2020,
ACC205404055,205404055,Savings,Dormant,9/7/2020,
ACC205404056,205404056,Savings,Dormant,2/10/2018,
ACC205404057,205404057,Savings,Dormant,12/31/2018,
ACC205404058,205404058,Current,Dormant,9/21/2020,
ACC205404059,205404059,Savings,Dormant,8/13/2018,
ACC205404060,205404060,Savings,Dormant,4/9/2019,
ACC205404061,205404061,Savings,Dormant,1/26/2019,
ACC205404062,205404062,Current,Dormant,6/5/2020,
ACC205404063,205404063,Current,Dormant,2/19/2021,
ACC205404064,205404064,Savings,Dormant,1/4/2018,
ACC205404065,205404065,Savings,Dormant,4/14/2018,
ACC205404066,205404066,Current,Dormant,5/7/2021,
ACC205404067,205404067,Current,Dormant,3/26/2021,
ACC205404068,205404068,Savings,Dormant,1/21/2021,
ACC205404069,205404069,Savings,Dormant,6/29/2019,
ACC205404070,205404070,Current,Dormant,2/2/2019,
ACC205404071,205404071,Savings,Dormant,11/19/2019,
ACC205404072,205404072,Current,Dormant,12/30/2021,
ACC205404073,205404073,Savings,Dormant,11/13/2020,
ACC205404074,205404074,Current,Dormant,5/16/2020,
ACC205404075,205404075,Savings,Dormant,12/2/2020,
ACC205404076,205404076,Savings,Dormant,3/2/2019,
ACC205404077,205404077,Current,Dormant,5/1/2020,
ACC205404078,205404078,Savings,Dormant,7/4/2019,
ACC205404079,205404079,Savings,Dormant,1/3/2020,
ACC205404080,205404080,Current,Dormant,10/31/2018,
ACC205404081,205404081,Current,Dormant,6/14/2018,
ACC205404082,205404082,Savings,Dormant,3/10/2019,
ACC205404083,205404083,Current,Dormant,11/28/2019,
ACC205404084,205404084,Savings,Dormant,7/23/2020,
ACC205404085,205404085,Current,Dormant,7/19/2019,
ACC205404086,205404086,Current,Dormant,9/15/2018,
ACC205404087,205404087,Current,Dormant,9/17/2018,
ACC205404088,205404088,Current,Dormant,12/18/2019,
ACC205404089,205404089,Current,Dormant,9/1/2019,
ACC205404090,205404090,Current,Dormant,4/26/2019,
ACC205404091,205404091,Savings,Dormant,6/21/2019,
ACC205404092,205404092,Current,Dormant,5/29/2019,
ACC205404093,205404093,Savings,Dormant,10/3/2020,
ACC205404094,205404094,Savings,Dormant,11/18/2021,
ACC205404095,205404095,Current,Dormant,7/29/2021,
ACC205404096,205404096,Savings,Dormant,3/10/2020,
ACC205404097,205404097,Current,Dormant,10/31/2020,
ACC205404098,205404098,Savings,Dormant,5/5/2018,
ACC205404099,205404099,Current,Dormant,10/2/2019,
ACC205404100,205404100,Current,Dormant,2/8/2019,
ACC205404101,205404101,Savings,Dormant,1/20/2019,
ACC205404102,205404102,Savings,Dormant,2/2/2021,
ACC205404103,205404103,Current,Dormant,7/9/2018,
ACC205404104,205404104,Current,Dormant,4/14/2018,
ACC205404105,205404105,Savings,Dormant,9/25/2021,
ACC205404106,205404106,Savings,Dormant,1/22/2019,
ACC205404107,205404107,Savings,Dormant,12/29/2020,
ACC205404108,205404108,Savings,Dormant,6/28/2021,
ACC205404109,205404109,Savings,Dormant,5/7/2019,
ACC205404110,205404110,Savings,Dormant,12/16/2018,
ACC205404111,205404111,Savings,Dormant,3/26/2019,
ACC205404112,205404112,Current,Dormant,2/13/2019,
ACC205404113,205404113,Savings,Dormant,2/29/2020,
ACC205404114,205404114,Current,Dormant,7/20/2019,
ACC205404115,205404115,Current,Dormant,6/6/2019,
ACC205404116,205404116,Savings,Dormant,5/12/2020,
ACC205404117,205404117,Savings,Dormant,11/7/2021,
ACC205404118,205404118,Current,Dormant,11/4/2020,
ACC205404119,205404119,Current,Dormant,2/25/2021,
ACC205404120,205404120,Current,Dormant,6/10/2018,
ACC205404121,205404121,Current,Dormant,9/13/2020,
ACC205404122,205404122,Savings,Dormant,11/22/2018,
ACC205404123,205404123,Current,Dormant,11/23/2018,
ACC205404124,205404124,Current,Dormant,2/19/2020,
ACC205404125,205404125,Savings,Dormant,3/15/2018,
ACC205404126,205404126,Savings,Dormant,6/17/2018,
ACC205404127,205404127,Current,Dormant,4/23/2020,
ACC205404128,205404128,Savings,Dormant,8/27/2018,
ACC205404129,205404129,Savings,Dormant,9/5/2021,
ACC205404130,205404130,Savings,Dormant,10/9/2019,
ACC205404131,205404131,Current,Dormant,7/9/2018,
ACC205404132,205404132,Current,Dormant,8/3/2019,
ACC205404133,205404133,Current,Dormant,3/23/2018,
ACC205404134,205404134,Current,Dormant,4/15/2018,
ACC205404135,205404135,Savings,Dormant,5/11/2019,
ACC205404136,205404136,Current,Dormant,11/29/2021,
ACC205404137,205404137,Current,Dormant,9/5/2021,
ACC205404138,205404138,Savings,Dormant,10/27/2019,
ACC205404139,205404139,Savings,Dormant,12/28/2020,
ACC205404140,205404140,Current,Dormant,9/15/2021,
ACC205404141,205404141,Savings,Dormant,5/20/2021,
ACC205404142,205404142,Savings,Dormant,1/2/2018,
ACC205404143,205404143,Current,Dormant,10/8/2018,
ACC205404144,205404144,Current,Dormant,12/2/2019,
ACC205404145,205404145,Current,Dormant,2/20/2021,
ACC205404146,205404146,Savings,Dormant,10/14/2021,
ACC205404147,205404147,Savings,Dormant,1/4/2020,
ACC205404148,205404148,Savings,Dormant,5/7/2019,
ACC205404149,205404149,Savings,Dormant,1/24/2020,
ACC205404150,205404150,Current,Dormant,11/30/2020,
ACC205404151,205404151,Current,Dormant,1/28/2021,
ACC205404152,205404152,Savings,Dormant,5/30/2019,
ACC205404153,205404153,Savings,Dormant,10/26/2020,
ACC205404154,205404154,Current,Dormant,10/31/2020,
ACC205404155,205404155,Current,Dormant,12/12/2018,
ACC205404156,205404156,Savings,Dormant,10/8/2020,
ACC205404157,205404157,Savings,Dormant,8/7/2019,
ACC205404158,205404158,Current,Dormant,3/31/2018,
ACC205404159,205404159,Current,Dormant,1/23/2019,
ACC205404160,205404160,Current,Dormant,6/6/2021,
ACC205404161,205404161,Current,Dormant,8/28/2019,
ACC205404162,205404162,Savings,Dormant,7/3/2021,
ACC205404163,205404163,Savings,Dormant,12/28/2018,
ACC205404164,205404164,Savings,Dormant,11/22/2019,
ACC205404165,205404165,Current,Dormant,2/7/2019,
ACC205404166,205404166,Savings,Dormant,7/23/2018,
ACC205404167,205404167,Savings,Dormant,6/17/2021,
ACC205404168,205404168,Current,Dormant,6/4/2020,
ACC205404169,205404169,Savings,Dormant,10/20/2019,
ACC205404170,205404170,Current,Dormant,1/31/2018,
ACC205404171,205404171,Current,Dormant,10/5/2020,
ACC205404172,205404172,Current,Dormant,4/12/2019,
ACC205404173,205404173,Savings,Dormant,1/29/2019,
ACC205404174,205404174,Savings,Dormant,9/26/2018,
ACC205404175,205404175,Savings,Dormant,5/11/2020,
ACC205404176,205404176,Current,Dormant,12/23/2020,
ACC205404177,205404177,Current,Dormant,1/30/2020,
ACC205404178,205404178,Current,Dormant,6/6/2018,
ACC205404179,205404179,Savings,Dormant,10/11/2019,
ACC205404180,205404180,Savings,Dormant,9/11/2020,
ACC205404181,205404181,Savings,Dormant,1/2/2020,
ACC205404182,205404182,Current,Dormant,9/16/2020,
ACC205404183,205404183,Current,Dormant,2/11/2018,
ACC205404184,205404184,Savings,Dormant,12/23/2018,
ACC205404185,205404185,Current,Dormant,10/6/2021,
ACC205404186,205404186,Current,Dormant,7/1/2020,
ACC205404187,205404187,Current,Dormant,4/27/2021,
ACC205404188,205404188,Current,Dormant,10/22/2020,
ACC205404189,205404189,Savings,Dormant,4/9/2018,
ACC205404190,205404190,Savings,Dormant,1/4/2018,
ACC205404191,205404191,Savings,Dormant,3/16/2019,
ACC205404192,205404192,Savings,Dormant,7/11/2018,
ACC205404193,205404193,Savings,Dormant,3/26/2018,
ACC205404194,205404194,Savings,Dormant,11/12/2020,
ACC205404195,205404195,Current,Dormant,10/15/2020,
ACC205404196,205404196,Savings,Dormant,3/10/2021,
ACC205404197,205404197,Savings,Dormant,11/26/2020,
ACC205404198,205404198,Savings,Dormant,6/29/2021,
ACC205404199,205404199,Savings,Dormant,2/27/2019,
ACC205404200,205404200,Current,Dormant,1/14/2019,
ACC205404201,205404201,Current,Dormant,12/27/2020,
ACC205404202,205404202,Current,Dormant,3/17/2020,
ACC205404203,205404203,Savings,Dormant,1/15/2018,
ACC205404204,205404204,Current,Dormant,1/17/2018,
ACC205404205,205404205,Current,Dormant,11/17/2020,
ACC205404206,205404206,Savings,Dormant,9/20/2020,
ACC205404207,205404207,Savings,Dormant,12/15/2021,
ACC205404208,205404208,Current,Dormant,4/16/2019,
ACC205404209,205404209,Current,Dormant,11/30/2018,
ACC205404210,205404210,Savings,Dormant,9/7/2018,
ACC205404211,205404211,Savings,Dormant,11/10/2021,
ACC205404212,205404212,Savings,Dormant,9/1/2019,
ACC205404213,205404213,Current,Dormant,12/15/2018,
ACC205404214,205404214,Current,Dormant,9/1/2021,
ACC205404215,205404215,Current,Dormant,1/3/2020,
ACC205404216,205404216,Current,Dormant,9/19/2018,
ACC205404217,205404217,Savings,Dormant,3/9/2020,
ACC205404218,205404218,Savings,Dormant,9/27/2018,
ACC205404219,205404219,Savings,Dormant,1/15/2019,
ACC205404220,205404220,Current,Dormant,7/3/2019,
ACC205404221,205404221,Savings,Dormant,10/26/2019,
ACC205404222,205404222,Current,Dormant,1/20/2018,
ACC205404223,205404223,Savings,Dormant,6/3/2018,
ACC205404224,205404224,Current,Dormant,2/22/2019,
ACC205404225,205404225,Current,Dormant,9/22/2019,
ACC205404226,205404226,Savings,Dormant,4/23/2021,
ACC205404227,205404227,Savings,Dormant,7/19/2020,
ACC205404228,205404228,Current,Dormant,10/4/2020,
ACC205404229,205404229,Savings,Dormant,11/2/2019,
ACC205404230,205404230,Current,Dormant,12/3/2018,
ACC205404231,205404231,Current,Dormant,10/28/2019,
ACC205404232,205404232,Savings,Dormant,6/1/2020,
ACC205404233,205404233,Current,Dormant,7/8/2021,
ACC205404234,205404234,Savings,Dormant,9/21/2019,
ACC205404235,205404235,Savings,Dormant,8/22/2018,
ACC205404236,205404236,Savings,Dormant,8/7/2020,
ACC205404237,205404237,Current,Dormant,5/26/2020,
ACC205404238,205404238,Current,Dormant,5/4/2018,
ACC205404239,205404239,Savings,Dormant,8/12/2019,
ACC205404240,205404240,Current,Dormant,9/27/2018,
ACC205404241,205404241,Savings,Dormant,7/25/2019,
ACC205404242,205404242,Current,Dormant,5/3/2021,
ACC205404243,205404243,Current,Dormant,4/28/2021,
ACC205404244,205404244,Savings,Dormant,5/8/2019,
ACC205404245,205404245,Savings,Dormant,12/1/2019,
ACC205404246,205404246,Current,Dormant,4/12/2021,
ACC205404247,205404247,Current,Dormant,11/30/2018,
ACC205404248,205404248,Savings,Dormant,5/21/2019,
ACC205404249,205404249,Current,Dormant,6/17/2020,
ACC205404250,205404250,Savings,Dormant,12/11/2021,
ACC205404251,205404251,Savings,Dormant,8/29/2018,
ACC205404252,205404252,Current,Dormant,5/6/2019,
ACC205404253,205404253,Savings,Dormant,3/6/2021,
ACC205404254,205404254,Current,Dormant,11/30/2019,
ACC205404255,205404255,Savings,Dormant,10/17/2019,
ACC205404256,205404256,Savings,Dormant,9/2/2018,
ACC205404257,205404257,Current,Dormant,1/15/2018,
ACC205404258,205404258,Current,Dormant,8/31/2019,
ACC205404259,205404259,Current,Dormant,6/6/2019,
ACC205404260,205404260,Savings,Dormant,2/19/2019,
ACC205404261,205404261,Current,Dormant,3/15/2019,
ACC205404262,205404262,Current,Dormant,11/22/2018,
ACC205404263,205404263,Savings,Dormant,7/22/2019,
ACC205404264,205404264,Savings,Dormant,8/25/2018,
ACC205404265,205404265,Current,Dormant,6/18/2019,
ACC205404266,205404266,Savings,Dormant,3/12/2020,
ACC205404267,205404267,Current,Dormant,1/15/2021,
ACC205404268,205404268,Current,Dormant,8/24/2019,
ACC205404269,205404269,Savings,Dormant,12/4/2019,
ACC205404270,205404270,Savings,Dormant,10/8/2019,
ACC205404271,205404271,Savings,Dormant,11/12/2019,
ACC205404272,205404272,Current,Dormant,12/24/2021,
ACC205404273,205404273,Current,Dormant,2/23/2018,
ACC205404274,205404274,Savings,Dormant,6/24/2019,
ACC205404275,205404275,Current,Dormant,1/21/2018,
ACC205404276,205404276,Savings,Dormant,5/22/2019,
ACC205404277,205404277,Savings,Dormant,4/17/2021,
ACC205404278,205404278,Savings,Dormant,5/13/2019,
ACC205404279,205404279,Savings,Dormant,12/18/2021,
ACC205404280,205404280,Savings,Dormant,11/17/2018,
ACC205404281,205404281,Current,Dormant,4/10/2019,
ACC205404282,205404282,Current,Dormant,1/6/2020,
ACC205404283,205404283,Current,Dormant,6/15/2021,
ACC205404284,205404284,Current,Dormant,7/21/2020,
ACC205404285,205404285,Current,Dormant,1/29/2021,
ACC205404286,205404286,Current,Dormant,8/30/2020,
ACC205404287,205404287,Savings,Dormant,7/10/2021,
ACC205404288,205404288,Current,Dormant,3/22/2021,
ACC205404289,205404289,Current,Dormant,8/20/2020,
ACC205404290,205404290,Savings,Dormant,7/25/2020,
ACC205404291,205404291,Savings,Dormant,1/26/2019,
ACC205404292,205404292,Current,Dormant,6/2/2019,
ACC205404293,205404293,Savings,Dormant,3/18/2018,
ACC205404294,205404294,Savings,Dormant,12/9/2021,
ACC205404295,205404295,Current,Dormant,12/15/2020,
ACC205404296,205404296,Current,Dormant,12/4/2019,
ACC205404297,205404297,Savings,Dormant,5/24/2020,
ACC205404298,205404298,Current,Dormant,9/20/2018,
ACC205404299,205404299,Savings,Dormant,11/13/2018,
ACC205404300,205404300,Current,Dormant,7/5/2018,
ACC205404301,205404301,Savings,Dormant,1/17/2018,
ACC205404302,205404302,Current,Dormant,1/17/2020,
ACC205404303,205404303,Current,Dormant,5/19/2020,
ACC205404304,205404304,Savings,Dormant,2/15/2021,
ACC205404305,205404305,Current,Dormant,9/3/2018,
ACC205404306,205404306,Current,Dormant,7/12/2020,
ACC205404307,205404307,Savings,Dormant,5/4/2020,
ACC205404308,205404308,Savings,Dormant,2/23/2019,
ACC205404309,205404309,Current,Dormant,3/20/2021,
ACC205404310,205404310,Current,Dormant,11/25/2019,
ACC205404311,205404311,Savings,Dormant,5/28/2021,
ACC205404312,205404312,Current,Dormant,7/30/2018,
ACC205404313,205404313,Current,Dormant,7/19/2020,
ACC205404314,205404314,Savings,Dormant,6/3/2019,
ACC205404315,205404315,Current,Dormant,1/4/2019,
ACC205404316,205404316,Current,Dormant,10/1/2019,
ACC205404317,205404317,Current,Dormant,11/16/2018,
ACC205404318,205404318,Current,Dormant,3/13/2018,
ACC205404319,205404319,Current,Dormant,4/1/2021,
ACC205404320,205404320,Current,Dormant,4/19/2018,
ACC205404321,205404321,Savings,Dormant,4/23/2019,
ACC205404322,205404322,Current,Dormant,2/23/2020,
ACC205404323,205404323,Savings,Dormant,11/5/2019,
ACC205404324,205404324,Current,Dormant,12/24/2019,
ACC205404325,205404325,Current,Dormant,8/31/2021,
ACC205404326,205404326,Savings,Dormant,1/22/2020,
ACC205404327,205404327,Current,Dormant,9/17/2018,
ACC205404328,205404328,Savings,Dormant,10/13/2018,
ACC205404329,205404329,Current,Dormant,11/24/2020,
ACC205404330,205404330,Savings,Dormant,1/14/2018,
